date[YYYYDDD],date,product,band,min,max,sum,range,mean,variance,standard_deviation,tot_pixels,pixels_pass_qa,per_cent_pixels_pass_qa
A2006265,2006-09-22,MYD11A2,LST_Day_1km,306.5000,315.6400,89736.4766,9.1400,310.5068,3.0702,1.7522,289,289,100.00
A2006273,2006-09-30,MYD11A2,LST_Day_1km,309.5800,317.4400,90715.0938,7.8600,313.8931,2.1903,1.4800,289,289,100.00
A2006281,2006-10-08,MYD11A2,LST_Day_1km,310.4600,318.7200,90935.3047,8.2600,314.6550,3.5631,1.8876,289,289,100.00
A2006289,2006-10-16,MYD11A2,LST_Day_1km,307.4200,314.0800,89848.3281,6.6600,310.8939,2.4289,1.5585,289,289,100.00
A2006297,2006-10-24,MYD11A2,LST_Day_1km,305.9400,315.2200,89780.6406,9.2800,310.6597,3.5212,1.8765,289,289,100.00
A2006305,2006-11-01,MYD11A2,LST_Day_1km,305.2000,312.7200,89429.5000,7.5200,309.4446,2.6872,1.6393,289,289,100.00
A2006313,2006-11-09,MYD11A2,LST_Day_1km,303.7200,312.1000,89196.8906,8.3800,308.6398,3.2340,1.7983,289,289,100.00
A2006321,2006-11-17,MYD11A2,LST_Day_1km,302.9200,309.9600,88680.9609,7.0400,306.8545,2.2451,1.4984,289,289,100.00
A2006329,2006-11-25,MYD11A2,LST_Day_1km,300.4000,308.4400,88044.7109,8.0400,304.6530,3.4491,1.8572,289,289,100.00
A2006337,2006-12-03,MYD11A2,LST_Day_1km,296.6000,305.3200,87182.7891,8.7200,301.6706,3.7223,1.9293,289,289,100.00
A2006345,2006-12-11,MYD11A2,LST_Day_1km,298.7600,307.8000,87792.2031,9.0400,303.7792,3.9024,1.9755,289,289,100.00
A2006353,2006-12-19,MYD11A2,LST_Day_1km,298.7600,306.4200,87597.4219,7.6600,303.1053,2.8206,1.6795,289,289,100.00
A2006361,2006-12-27,MYD11A2,LST_Day_1km,298.2000,305.7200,87380.7109,7.5200,302.3554,3.1389,1.7717,289,289,100.00
A2007001,2007-01-01,MYD11A2,LST_Day_1km,295.1200,304.0800,86822.9062,8.9600,300.4253,3.8802,1.9698,289,289,100.00
A2007009,2007-01-09,MYD11A2,LST_Day_1km,297.2400,305.1400,87075.2266,7.9000,301.2984,3.7015,1.9239,289,289,100.00
A2007017,2007-01-17,MYD11A2,LST_Day_1km,298.9800,308.3000,87957.5703,9.3200,304.3514,4.7066,2.1695,289,289,100.00
A2007025,2007-01-25,MYD11A2,LST_Day_1km,302.7800,311.2400,88905.6328,8.4600,307.6320,3.5042,1.8720,289,289,100.00
A2007033,2007-02-02,MYD11A2,LST_Day_1km,303.9000,313.3800,89305.9297,9.4800,309.0171,4.5724,2.1383,289,289,100.00
A2007041,2007-02-10,MYD11A2,LST_Day_1km,298.1800,308.8400,87760.5625,10.6600,303.6698,5.6593,2.3789,289,289,100.00
A2007049,2007-02-18,MYD11A2,LST_Day_1km,303.5000,313.8200,89290.7500,10.3200,308.9645,5.0332,2.2435,289,289,100.00
A2007057,2007-02-26,MYD11A2,LST_Day_1km,303.6800,312.3200,89107.0625,8.6400,308.3289,3.4795,1.8653,289,289,100.00
A2007065,2007-03-06,MYD11A2,LST_Day_1km,305.4000,317.3800,89736.3438,11.9800,310.5064,6.5953,2.5681,289,289,100.00
A2007073,2007-03-14,MYD11A2,LST_Day_1km,305.5000,314.2400,89520.1875,8.7400,309.7584,3.3252,1.8235,289,289,100.00
A2007081,2007-03-22,MYD11A2,LST_Day_1km,312.4200,322.3600,92021.8750,9.9400,318.4148,4.0462,2.0115,289,289,100.00
A2007089,2007-03-30,MYD11A2,LST_Day_1km,314.5200,322.4600,92240.3438,7.9400,319.1707,3.3071,1.8185,289,289,100.00
A2007097,2007-04-07,MYD11A2,LST_Day_1km,316.0800,326.9400,93248.6016,10.8600,322.6595,4.4481,2.1090,289,289,100.00
A2007105,2007-04-15,MYD11A2,LST_Day_1km,316.4600,325.5000,93047.9062,9.0400,321.9651,3.0904,1.7580,289,289,100.00
A2007113,2007-04-23,MYD11A2,LST_Day_1km,317.3400,327.4800,93546.5938,10.1400,323.6906,3.7242,1.9298,289,289,100.00
A2007121,2007-05-01,MYD11A2,LST_Day_1km,316.4400,325.8600,93310.3750,9.4200,322.8733,3.3897,1.8411,289,289,100.00
A2007129,2007-05-09,MYD11A2,LST_Day_1km,314.6400,325.4400,92853.6641,10.8000,321.2930,3.8184,1.9541,289,289,100.00
A2007137,2007-05-17,MYD11A2,LST_Day_1km,314.8800,321.6600,92183.4688,6.7800,318.9739,2.2248,1.4916,289,289,100.00
A2007145,2007-05-25,MYD11A2,LST_Day_1km,315.5400,327.2600,93165.2891,11.7200,322.3712,6.1421,2.4783,289,289,100.00
A2007153,2007-06-02,MYD11A2,LST_Day_1km,316.1800,325.5000,92896.4531,9.3200,321.4410,3.2317,1.7977,289,289,100.00
A2007161,2007-06-10,MYD11A2,LST_Day_1km,316.4200,323.4000,92550.5234,6.9800,320.2440,2.6923,1.6408,289,289,100.00
A2007169,2007-06-18,MYD11A2,LST_Day_1km,312.0000,323.3400,91471.3672,11.3400,316.5099,5.5413,2.3540,289,289,100.00
A2007177,2007-06-26,MYD11A2,LST_Day_1km,306.2600,317.6200,83128.2812,11.3600,312.5123,3.3962,1.8429,289,266,92.04
A2007185,2007-07-04,MYD11A2,LST_Day_1km,301.1800,308.2600,79298.6406,7.0800,304.9948,1.6774,1.2951,289,260,89.97
A2007193,2007-07-12,MYD11A2,LST_Day_1km,304.5800,316.7800,87642.5078,12.2000,310.7890,5.3894,2.3215,289,282,97.58
A2007201,2007-07-20,MYD11A2,LST_Day_1km,302.2800,315.4200,27992.4922,13.1400,311.0277,6.6830,2.5851,289,90,31.14
A2007209,2007-07-28,MYD11A2,LST_Day_1km,306.3200,318.9600,79670.9062,12.6400,312.4349,5.6799,2.3833,289,255,88.24
A2007217,2007-08-05,MYD11A2,LST_Day_1km,295.9000,302.4400,9920.5215,6.5400,300.6219,3.9754,1.9938,289,33,11.42
A2007225,2007-08-13,MYD11A2,LST_Day_1km,299.5800,310.9400,49115.6914,11.3600,305.0664,6.7907,2.6059,289,161,55.71
A2007233,2007-08-21,MYD11A2,LST_Day_1km,301.6400,313.4400,87514.3672,11.8000,307.0680,5.6022,2.3669,289,285,98.62
A2007241,2007-08-29,MYD11A2,LST_Day_1km,294.9400,310.4200,67587.0547,15.4800,305.8238,5.2911,2.3002,289,221,76.47
A2007249,2007-09-06,MYD11A2,LST_Day_1km,300.9600,308.9200,87451.7344,7.9600,304.7099,2.0709,1.4391,289,287,99.31
A2007257,2007-09-14,MYD11A2,LST_Day_1km,304.1000,312.7800,89064.4609,8.6800,308.1815,3.0032,1.7330,289,289,100.00
A2007265,2007-09-22,MYD11A2,LST_Day_1km,306.7200,316.8000,90038.1562,10.0800,311.5507,5.0633,2.2502,289,289,100.00
A2007273,2007-09-30,MYD11A2,LST_Day_1km,309.0200,316.7000,90561.9141,7.6800,313.3630,2.3440,1.5310,289,289,100.00
A2007281,2007-10-08,MYD11A2,LST_Day_1km,308.6800,316.9200,90500.6328,8.2400,313.1510,2.9899,1.7291,289,289,100.00
A2007289,2007-10-16,MYD11A2,LST_Day_1km,307.9000,316.5000,90608.4219,8.6000,313.5240,2.9456,1.7163,289,289,100.00
A2007297,2007-10-24,MYD11A2,LST_Day_1km,307.7800,315.2400,90245.2812,7.4600,312.2674,2.6387,1.6244,289,289,100.00
A2007305,2007-11-01,MYD11A2,LST_Day_1km,306.5800,314.9600,90085.2812,8.3800,311.7138,3.2168,1.7935,289,289,100.00
A2007313,2007-11-09,MYD11A2,LST_Day_1km,305.0600,311.9200,89336.9688,6.8600,309.1245,2.5558,1.5987,289,289,100.00
A2007321,2007-11-17,MYD11A2,LST_Day_1km,303.3000,311.7800,89150.3281,8.4800,308.4786,2.8989,1.7026,289,289,100.00
A2007329,2007-11-25,MYD11A2,LST_Day_1km,302.8800,309.5800,88685.6719,6.7000,306.8708,2.6360,1.6236,289,289,100.00
A2007337,2007-12-03,MYD11A2,LST_Day_1km,297.7800,305.5600,87166.1797,7.7800,301.6131,2.6429,1.6257,289,289,100.00
A2007345,2007-12-11,MYD11A2,LST_Day_1km,296.6400,304.3200,86875.6953,7.6800,300.6079,2.9258,1.7105,289,289,100.00
A2007353,2007-12-19,MYD11A2,LST_Day_1km,299.8400,307.9000,88034.4219,8.0600,304.6174,2.8496,1.6881,289,289,100.00
A2007361,2007-12-27,MYD11A2,LST_Day_1km,297.6400,305.9400,87341.8359,8.3000,302.2209,3.1033,1.7616,289,289,100.00
A2008001,2008-01-01,MYD11A2,LST_Day_1km,296.9200,305.5600,87234.8125,8.6400,301.8506,3.4057,1.8455,289,289,100.00
A2008009,2008-01-09,MYD11A2,LST_Day_1km,297.7400,306.0000,87468.1484,8.2600,302.6580,2.9465,1.7166,289,289,100.00
A2008017,2008-01-17,MYD11A2,LST_Day_1km,296.0000,304.7200,86846.5859,8.7200,300.5072,3.8804,1.9699,289,289,100.00
A2008025,2008-01-25,MYD11A2,LST_Day_1km,294.2400,305.5200,87002.9062,11.2800,301.0481,5.4560,2.3358,289,289,100.00
A2008033,2008-02-02,MYD11A2,LST_Day_1km,296.5000,305.9400,87215.6562,9.4400,301.7843,4.7779,2.1859,289,289,100.00
A2008041,2008-02-10,MYD11A2,LST_Day_1km,301.7800,312.7800,88910.0469,11.0000,307.6472,5.3143,2.3053,289,289,100.00
A2008049,2008-02-18,MYD11A2,LST_Day_1km,304.1400,312.4400,89254.4297,8.3000,308.8389,3.5984,1.8970,289,289,100.00
A2008057,2008-02-26,MYD11A2,LST_Day_1km,309.4000,320.7000,91313.0625,11.3000,315.9622,5.8396,2.4165,289,289,100.00
A2008065,2008-03-05,MYD11A2,LST_Day_1km,308.4600,321.1800,91243.5859,12.7200,315.7217,7.0950,2.6636,289,289,100.00
A2008073,2008-03-13,MYD11A2,LST_Day_1km,311.8200,322.4200,91819.9844,10.6000,317.7162,5.4208,2.3283,289,289,100.00
A2008081,2008-03-21,MYD11A2,LST_Day_1km,309.4400,322.3800,91422.2266,12.9400,316.3399,5.3665,2.3166,289,289,100.00
A2008089,2008-03-29,MYD11A2,LST_Day_1km,306.8600,320.9000,91056.9219,14.0400,315.0759,9.1542,3.0256,289,289,100.00
A2008097,2008-04-06,MYD11A2,LST_Day_1km,310.9600,318.7000,91172.3359,7.7400,315.4752,2.7268,1.6513,289,289,100.00
A2008105,2008-04-14,MYD11A2,LST_Day_1km,314.5400,323.7000,92484.5938,9.1600,320.0159,3.0436,1.7446,289,289,100.00
A2008113,2008-04-22,MYD11A2,LST_Day_1km,316.3000,326.0800,93340.7266,9.7800,322.9783,3.1186,1.7659,289,289,100.00
A2008121,2008-04-30,MYD11A2,LST_Day_1km,312.6800,323.2800,92688.4688,10.6000,320.7213,2.7344,1.6536,289,289,100.00
A2008129,2008-05-08,MYD11A2,LST_Day_1km,310.3400,317.8800,90853.5234,7.5400,314.3720,2.4597,1.5683,289,289,100.00
A2008137,2008-05-16,MYD11A2,LST_Day_1km,311.5400,318.3000,91207.9375,6.7600,315.5984,2.4818,1.5754,289,289,100.00
A2008145,2008-05-24,MYD11A2,LST_Day_1km,313.3800,320.9400,91848.1562,7.5600,317.8137,3.7188,1.9284,289,289,100.00
A2008153,2008-06-01,MYD11A2,LST_Day_1km,310.0400,320.6000,91172.1719,10.5600,315.4746,5.0345,2.2438,289,289,100.00
A2008161,2008-06-09,MYD11A2,LST_Day_1km,305.5800,319.4600,86352.1875,13.8800,311.7408,7.5542,2.7485,289,277,95.85
A2008169,2008-06-17,MYD11A2,LST_Day_1km,303.1200,311.6200,89055.7734,8.5000,308.1515,3.6902,1.9210,289,289,100.00
A2008177,2008-06-25,MYD11A2,LST_Day_1km,301.9200,310.9000,88642.6406,8.9800,306.7220,4.8703,2.2069,289,289,100.00
A2008185,2008-07-03,MYD11A2,LST_Day_1km,300.6400,315.6200,86131.5156,14.9800,307.6125,12.9616,3.6002,289,280,96.89
A2008193,2008-07-11,MYD11A2,LST_Day_1km,298.9200,307.2800,76823.6484,8.3600,303.6508,2.2593,1.5031,289,253,87.54
A2008201,2008-07-19,MYD11A2,LST_Day_1km,304.5200,315.5400,79699.2578,11.0200,310.1138,4.7305,2.1750,289,257,88.93
A2008209,2008-07-27,MYD11A2,LST_Day_1km,,,,,,,,289,0,0.00
A2008217,2008-08-04,MYD11A2,LST_Day_1km,,,,,,,,289,0,0.00
A2008225,2008-08-12,MYD11A2,LST_Day_1km,294.0200,304.0400,34471.6328,10.0200,299.7533,3.9166,1.9790,289,115,39.79
A2008233,2008-08-20,MYD11A2,LST_Day_1km,301.0600,312.1600,89333.4766,11.1000,309.1124,2.2420,1.4973,289,289,100.00
A2008241,2008-08-28,MYD11A2,LST_Day_1km,307.2800,315.6000,89943.1641,8.3200,311.2220,2.3600,1.5362,289,289,100.00
A2008249,2008-09-05,MYD11A2,LST_Day_1km,305.2000,314.7000,89657.6484,9.5000,310.2341,3.5867,1.8939,289,289,100.00
A2008257,2008-09-13,MYD11A2,LST_Day_1km,300.9200,310.4400,88545.4688,9.5200,306.3857,1.0371,1.0184,289,289,100.00
A2008265,2008-09-21,MYD11A2,LST_Day_1km,304.4800,307.7800,88429.8281,3.3000,305.9856,0.4251,0.6520,289,289,100.00
A2008273,2008-09-29,MYD11A2,LST_Day_1km,307.8000,313.8200,89780.4141,6.0200,310.6589,0.9765,0.9882,289,289,100.00
A2008281,2008-10-07,MYD11A2,LST_Day_1km,308.9600,316.6000,90567.7109,7.6400,313.3831,1.7218,1.3122,289,289,100.00
A2008289,2008-10-15,MYD11A2,LST_Day_1km,305.5600,313.9400,89407.4297,8.3800,309.3683,3.2857,1.8127,289,289,100.00
A2008297,2008-10-23,MYD11A2,LST_Day_1km,306.1400,314.9600,89831.2500,8.8200,310.8348,3.2167,1.7935,289,289,100.00
A2008305,2008-10-31,MYD11A2,LST_Day_1km,306.3200,314.6400,89877.1953,8.3200,310.9937,3.1511,1.7751,289,289,100.00
A2008313,2008-11-08,MYD11A2,LST_Day_1km,304.1200,311.9200,89122.3828,7.8000,308.3820,2.5145,1.5857,289,289,100.00
A2008321,2008-11-16,MYD11A2,LST_Day_1km,301.3600,308.7800,88312.9844,7.4200,305.5813,2.4967,1.5801,289,289,100.00
A2008329,2008-11-24,MYD11A2,LST_Day_1km,301.4800,310.2800,88576.6094,8.8000,306.4935,3.6630,1.9139,289,289,100.00
A2008337,2008-12-02,MYD11A2,LST_Day_1km,301.4400,310.3200,88639.3281,8.8800,306.7105,3.7645,1.9402,289,289,100.00
A2008345,2008-12-10,MYD11A2,LST_Day_1km,299.2000,306.8600,87635.0156,7.6600,303.2354,2.6932,1.6411,289,289,100.00
A2008353,2008-12-18,MYD11A2,LST_Day_1km,298.9000,306.8600,87728.5469,7.9600,303.5590,2.8380,1.6846,289,289,100.00
A2008361,2008-12-26,MYD11A2,LST_Day_1km,299.9400,307.6800,87989.5859,7.7400,304.4622,2.8159,1.6781,289,289,100.00
A2009001,2009-01-01,MYD11A2,LST_Day_1km,297.1400,305.8000,87312.8359,8.6600,302.1205,3.8258,1.9560,289,289,100.00
A2009009,2009-01-09,MYD11A2,LST_Day_1km,295.7200,303.7800,86851.9922,8.0600,300.5259,3.9741,1.9935,289,289,100.00
A2009017,2009-01-17,MYD11A2,LST_Day_1km,297.2800,307.2600,87431.4062,9.9800,302.5308,4.8266,2.1970,289,289,100.00
A2009025,2009-01-25,MYD11A2,LST_Day_1km,299.9800,310.3000,88461.2656,10.3200,306.0943,4.2749,2.0676,289,289,100.00
A2009033,2009-02-02,MYD11A2,LST_Day_1km,302.0000,312.0200,89029.5156,10.0200,308.0606,4.3893,2.0951,289,289,100.00
A2009041,2009-02-10,MYD11A2,LST_Day_1km,301.6600,311.1400,88798.6094,9.4800,307.2616,3.9473,1.9868,289,289,100.00
A2009049,2009-02-18,MYD11A2,LST_Day_1km,304.0400,315.2000,89854.4062,11.1600,310.9149,4.2989,2.0734,289,289,100.00
A2009057,2009-02-26,MYD11A2,LST_Day_1km,306.2600,316.5000,90249.0703,10.2400,312.2805,3.7714,1.9420,289,289,100.00
A2009065,2009-03-06,MYD11A2,LST_Day_1km,306.9000,318.2200,90785.7188,11.3200,314.1374,5.3911,2.3219,289,289,100.00
A2009073,2009-03-14,MYD11A2,LST_Day_1km,308.1200,319.6000,91069.9766,11.4800,315.1210,5.5245,2.3504,289,289,100.00
A2009081,2009-03-22,MYD11A2,LST_Day_1km,304.9600,319.2800,90569.7891,14.3200,313.3903,6.4393,2.5376,289,289,100.00
A2009089,2009-03-30,MYD11A2,LST_Day_1km,309.3800,318.2000,91031.1328,8.8200,314.9866,3.2233,1.7954,289,289,100.00
A2009097,2009-04-07,MYD11A2,LST_Day_1km,313.1000,325.4000,92839.9141,12.3000,321.2454,5.4676,2.3383,289,289,100.00
A2009105,2009-04-15,MYD11A2,LST_Day_1km,310.9200,324.4200,92809.9531,13.5000,321.1417,4.7444,2.1782,289,289,100.00
A2009113,2009-04-23,MYD11A2,LST_Day_1km,312.9800,325.7600,92995.4062,12.7800,321.7834,4.7755,2.1853,289,289,100.00
A2009121,2009-05-01,MYD11A2,LST_Day_1km,309.9000,322.1400,91803.0469,12.2400,317.6576,5.8618,2.4211,289,289,100.00
A2009129,2009-05-09,MYD11A2,LST_Day_1km,312.5800,323.3200,92601.0938,10.7400,320.4190,3.7197,1.9287,289,289,100.00
A2009137,2009-05-17,MYD11A2,LST_Day_1km,313.6000,326.4000,93059.9609,12.8000,322.0068,4.9734,2.2301,289,289,100.00
A2009145,2009-05-25,MYD11A2,LST_Day_1km,311.6000,326.1400,92234.3359,14.5400,319.1500,6.3895,2.5277,289,289,100.00
A2009153,2009-06-02,MYD11A2,LST_Day_1km,311.0200,321.6800,91983.0469,10.6600,318.2804,2.7380,1.6547,289,289,100.00
A2009161,2009-06-10,MYD11A2,LST_Day_1km,312.2400,323.5000,92429.6797,11.2600,319.8259,3.5961,1.8963,289,289,100.00
A2009169,2009-06-18,MYD11A2,LST_Day_1km,309.1200,320.9600,91062.9844,11.8400,315.0968,4.6332,2.1525,289,289,100.00
A2009177,2009-06-26,MYD11A2,LST_Day_1km,307.5400,321.0800,90890.2578,13.5400,314.4992,7.0388,2.6531,289,289,100.00
A2009185,2009-07-04,MYD11A2,LST_Day_1km,303.8200,318.9000,90444.8672,15.0800,312.9580,7.1257,2.6694,289,289,100.00
A2009193,2009-07-12,MYD11A2,LST_Day_1km,306.7800,320.8800,89659.9766,14.1000,313.4964,9.1530,3.0254,289,286,98.96
A2009201,2009-07-20,MYD11A2,LST_Day_1km,300.0800,311.0800,36896.3320,11.0000,304.9284,3.7202,1.9288,289,121,41.87
A2009209,2009-07-28,MYD11A2,LST_Day_1km,298.8600,315.3000,73371.8828,16.4400,306.9953,7.4292,2.7257,289,239,82.70
A2009217,2009-08-05,MYD11A2,LST_Day_1km,296.8000,321.2800,53725.0195,24.4800,312.3548,22.7516,4.7699,289,172,59.52
A2009225,2009-08-13,MYD11A2,LST_Day_1km,302.9000,315.3200,89479.3984,12.4200,309.6173,7.7346,2.7811,289,289,100.00
A2009233,2009-08-21,MYD11A2,LST_Day_1km,303.3800,316.7000,89373.7812,13.3200,309.2518,5.3885,2.3213,289,289,100.00
A2009241,2009-08-29,MYD11A2,LST_Day_1km,303.7200,317.6600,88814.9531,13.9400,309.4598,8.3477,2.8892,289,287,99.31
A2009249,2009-09-06,MYD11A2,LST_Day_1km,308.6800,318.5000,90489.8750,9.8200,313.1138,6.9730,2.6407,289,289,100.00
A2009257,2009-09-14,MYD11A2,LST_Day_1km,309.7800,320.5000,91255.4219,10.7200,315.7627,5.3841,2.3204,289,289,100.00
A2009265,2009-09-22,MYD11A2,LST_Day_1km,311.1000,321.5800,91682.1250,10.4800,317.2392,4.0845,2.0210,289,289,100.00
A2009273,2009-09-30,MYD11A2,LST_Day_1km,309.0800,322.4000,91313.8125,13.3200,315.9648,7.1008,2.6647,289,289,100.00
A2009281,2009-10-08,MYD11A2,LST_Day_1km,306.2400,318.6000,90658.4219,12.3600,313.6970,5.2387,2.2888,289,289,100.00
A2009289,2009-10-16,MYD11A2,LST_Day_1km,307.0800,316.6400,90401.8906,9.5600,312.8093,3.8765,1.9689,289,289,100.00
A2009297,2009-10-24,MYD11A2,LST_Day_1km,307.1000,316.2200,90411.2109,9.1200,312.8416,3.3230,1.8229,289,289,100.00
A2009305,2009-11-01,MYD11A2,LST_Day_1km,303.7600,313.4600,89567.3359,9.7000,309.9216,3.7896,1.9467,289,289,100.00
A2009313,2009-11-09,MYD11A2,LST_Day_1km,300.7600,311.9600,88519.7031,11.2000,306.2965,4.2883,2.0708,289,289,100.00
A2009321,2009-11-17,MYD11A2,LST_Day_1km,300.7600,310.1400,88435.4297,9.3800,306.0049,2.9811,1.7266,289,289,100.00
A2009329,2009-11-25,MYD11A2,LST_Day_1km,301.1400,309.9400,88376.9297,8.8000,305.8025,3.0574,1.7486,289,289,100.00
A2009337,2009-12-03,MYD11A2,LST_Day_1km,300.0000,308.3800,88218.9922,8.3800,305.2560,3.1322,1.7698,289,289,100.00
A2009345,2009-12-11,MYD11A2,LST_Day_1km,293.2200,304.3000,86789.1172,11.0800,301.3511,3.5682,1.8890,289,288,99.65
A2009353,2009-12-19,MYD11A2,LST_Day_1km,297.8800,306.9400,87719.2109,9.0600,303.5267,4.0588,2.0147,289,289,100.00
A2009361,2009-12-27,MYD11A2,LST_Day_1km,296.7200,305.4800,87200.7422,8.7600,301.7327,3.8226,1.9551,289,289,100.00
A2010001,2010-01-01,MYD11A2,LST_Day_1km,297.1800,305.6200,87292.0859,8.4400,302.0487,3.6422,1.9085,289,289,100.00
A2010009,2010-01-09,MYD11A2,LST_Day_1km,295.4800,305.1800,87062.0156,9.7000,301.2527,5.6657,2.3803,289,289,100.00
A2010017,2010-01-17,MYD11A2,LST_Day_1km,299.6200,310.2200,88396.2188,10.6000,305.8693,4.8856,2.2103,289,289,100.00
A2010025,2010-01-25,MYD11A2,LST_Day_1km,301.3000,310.8400,88739.7578,9.5400,307.0580,4.5545,2.1341,289,289,100.00
A2010033,2010-02-02,MYD11A2,LST_Day_1km,302.7200,311.1800,88813.9453,8.4600,307.3147,4.0890,2.0221,289,289,100.00
A2010041,2010-02-10,MYD11A2,LST_Day_1km,299.3600,310.8800,88612.2188,11.5200,306.6167,5.4443,2.3333,289,289,100.00
A2010049,2010-02-18,MYD11A2,LST_Day_1km,305.2600,314.9400,89762.0156,9.6800,310.5952,5.5056,2.3464,289,289,100.00
A2010057,2010-02-26,MYD11A2,LST_Day_1km,307.6400,318.3000,90908.5781,10.6600,314.5626,4.9669,2.2286,289,289,100.00
A2010065,2010-03-06,MYD11A2,LST_Day_1km,308.9200,320.6200,91378.6172,11.7000,316.1890,5.8641,2.4216,289,289,100.00
A2010073,2010-03-14,MYD11A2,LST_Day_1km,311.8400,323.2400,92226.6406,11.4000,319.1233,4.6142,2.1481,289,289,100.00
A2010081,2010-03-22,MYD11A2,LST_Day_1km,312.8800,323.2800,92455.0156,10.4000,319.9135,3.9932,1.9983,289,289,100.00
A2010089,2010-03-30,MYD11A2,LST_Day_1km,310.1800,320.6600,91774.6562,10.4800,317.5594,3.7630,1.9398,289,289,100.00
A2010097,2010-04-07,MYD11A2,LST_Day_1km,313.7200,327.2200,93175.9609,13.5000,322.4082,5.5447,2.3547,289,289,100.00
A2010105,2010-04-15,MYD11A2,LST_Day_1km,313.1800,327.3200,93010.6328,14.1400,321.8361,5.4299,2.3302,289,289,100.00
A2010113,2010-04-23,MYD11A2,LST_Day_1km,311.8200,326.0600,92789.1719,14.2400,321.0698,6.3335,2.5166,289,289,100.00
A2010121,2010-05-01,MYD11A2,LST_Day_1km,309.5000,320.4200,91473.5781,10.9200,316.5176,3.4698,1.8627,289,289,100.00
A2010129,2010-05-09,MYD11A2,LST_Day_1km,313.7800,324.7800,92637.5078,11.0000,320.5450,4.5212,2.1263,289,289,100.00
A2010137,2010-05-17,MYD11A2,LST_Day_1km,316.9600,327.5000,93592.1719,10.5400,323.8484,4.2963,2.0727,289,289,100.00
A2010145,2010-05-25,MYD11A2,LST_Day_1km,312.7800,322.2800,92038.9844,9.5000,318.4740,3.7776,1.9436,289,289,100.00
A2010153,2010-06-02,MYD11A2,LST_Day_1km,310.9800,321.6800,91879.4766,10.7000,317.9221,3.1664,1.7794,289,289,100.00
A2010161,2010-06-10,MYD11A2,LST_Day_1km,312.1800,327.2800,92166.0469,15.1000,318.9137,10.9269,3.3056,289,289,100.00
A2010169,2010-06-18,MYD11A2,LST_Day_1km,312.5800,322.4600,92038.2891,9.8800,318.4716,3.2821,1.8117,289,289,100.00
A2010177,2010-06-26,MYD11A2,LST_Day_1km,312.1200,322.8800,91759.9766,10.7600,317.5086,3.2035,1.7898,289,289,100.00
A2010185,2010-07-04,MYD11A2,LST_Day_1km,303.2000,315.2400,89151.2344,12.0400,311.7176,4.1699,2.0420,289,286,98.96
A2010193,2010-07-12,MYD11A2,LST_Day_1km,307.2000,321.2200,53997.1992,14.0200,313.9372,8.1877,2.8614,289,172,59.52
A2010201,2010-07-20,MYD11A2,LST_Day_1km,307.5000,319.0800,28636.7949,11.5800,311.2695,8.1623,2.8570,289,92,31.83
A2010209,2010-07-28,MYD11A2,LST_Day_1km,271.7400,307.2200,1499.7000,35.4800,299.9400,198.8540,14.1016,289,5,1.73
A2010217,2010-08-05,MYD11A2,LST_Day_1km,301.7400,309.3400,7307.7002,7.6000,304.4875,6.2790,2.5058,289,24,8.30
A2010225,2010-08-13,MYD11A2,LST_Day_1km,290.1000,301.3400,39173.7734,11.2400,299.0364,2.1556,1.4682,289,131,45.33
A2010233,2010-08-21,MYD11A2,LST_Day_1km,286.6800,309.7400,15470.8037,23.0600,303.3491,18.2491,4.2719,289,51,17.65
A2010241,2010-08-29,MYD11A2,LST_Day_1km,302.0000,306.4600,8539.9805,4.4600,304.9993,1.0088,1.0044,289,28,9.69
A2010249,2010-09-06,MYD11A2,LST_Day_1km,,,,,,,,289,0,0.00
A2010257,2010-09-14,MYD11A2,LST_Day_1km,300.7800,305.7600,87620.2578,4.9800,303.1843,1.0620,1.0306,289,289,100.00
A2010265,2010-09-22,MYD11A2,LST_Day_1km,305.3600,311.0400,89090.1172,5.6800,308.2703,1.2362,1.1119,289,289,100.00
A2010273,2010-09-30,MYD11A2,LST_Day_1km,307.3400,312.5000,89492.8047,5.1600,309.6637,0.9739,0.9868,289,289,100.00
A2010281,2010-10-08,MYD11A2,LST_Day_1km,307.5000,314.8000,90002.7812,7.3000,311.4283,1.4943,1.2224,289,289,100.00
A2010289,2010-10-16,MYD11A2,LST_Day_1km,307.1400,314.9200,89882.4375,7.7800,311.0119,2.3234,1.5243,289,289,100.00
A2010297,2010-10-24,MYD11A2,LST_Day_1km,304.1400,312.0800,89179.8906,7.9400,308.5809,2.7454,1.6569,289,289,100.00
A2010305,2010-11-01,MYD11A2,LST_Day_1km,303.2200,309.9200,88774.4375,6.7000,307.1780,2.3180,1.5225,289,289,100.00
A2010313,2010-11-09,MYD11A2,LST_Day_1km,293.7600,302.2200,7442.5410,8.4600,297.7016,9.6225,3.1020,289,25,8.65
A2010321,2010-11-17,MYD11A2,LST_Day_1km,299.7600,303.9800,87216.9141,4.2200,301.7886,0.6083,0.7799,289,289,100.00
A2010329,2010-11-25,MYD11A2,LST_Day_1km,297.5400,302.7800,86633.1406,5.2400,299.7686,1.0189,1.0094,289,289,100.00
A2010337,2010-12-03,MYD11A2,LST_Day_1km,295.7200,301.2000,86235.0078,5.4800,298.3910,1.6304,1.2769,289,289,100.00
